Endgame, White, Parameter, Move,evaluation_function
4,False,2,1,10
4,False,2,2,-60
4,False,2,3,30
4,False,2,4,30
4,False,2,5,30
4,False,2,6,40
4,False,2,7,40
4,False,2,8,40
4,False,2,9,30
4,False,2,10,30
4,False,2,11,30
4,False,2,12,30
4,False,2,13,30
4,False,2,14,30
4,False,2,15,30
4,False,2,16,30
4,False,2,17,30
4,False,2,18,30
4,False,2,19,30
4,False,2,20,30
4,False,2,21,30
4,False,2,22,30
4,False,2,23,30
4,False,2,24,30
4,False,2,25,30
4,False,2,26,30
4,False,2,27,30
4,False,2,28,30
4,False,2,29,30
4,False,2,30,30
4,False,2,31,30
4,False,2,32,30
4,False,2,33,30
4,False,2,34,30
4,False,2,35,10
4,False,2,36,10
4,False,2,37,10
4,False,2,38,10
4,False,2,39,0
4,False,2,40,-10
4,False,2,41,-20
4,False,2,42,-20
4,False,2,43,-20
4,False,2,44,-20
4,False,2,45,-20
4,False,2,46,-20
4,False,2,47,-20
4,False,2,48,-10
4,False,2,49,0
4,False,2,50,0
4,False,2,51,0
4,False,2,52,0
4,False,2,53,0
4,False,2,54,0
4,False,2,55,0
4,False,2,56,0
4,False,2,57,0
4,False,2,58,0
4,False,2,59,0
4,False,2,60,0
4,False,2,61,0
4,False,2,62,0
4,False,2,63,0
4,False,2,64,0
4,False,2,65,0
4,False,2,66,0
4,False,2,67,0
4,False,2,68,0
4,False,2,69,0
4,False,2,70,0
4,False,2,71,0
4,False,2,72,0
4,False,2,73,0
4,False,2,74,0
4,False,2,75,20
4,False,2,76,20
4,False,2,77,30
4,False,2,78,30
4,False,2,79,0
4,False,2,80,-80
4,False,2,81,-80
4,False,2,82,-80
4,False,2,83,-80
4,False,2,84,-80
4,False,2,85,-80
4,False,2,86,-80
4,False,2,87,-80
4,False,2,88,-80
4,False,2,89,-80
4,False,2,90,-80
4,False,2,91,-80
4,False,2,92,-80
4,False,2,93,-80
4,False,2,94,-80
4,False,2,95,-80
4,False,2,96,-80
4,False,2,97,-80
4,False,2,98,-80
4,False,2,99,-80
4,False,2,100,-80
4,False,2,101,-80
4,False,2,102,-80
4,False,2,103,-80
4,False,2,104,-80
4,False,2,105,-80
4,False,2,106,-80
4,False,2,107,0
4,False,2,108,10
4,False,2,109,20
4,False,2,110,20
4,False,2,111,10
4,False,2,112,10
4,False,2,113,10
4,False,2,114,-20
4,False,2,115,-70
4,False,2,116,-80
4,False,2,117,-90
4,False,2,118,-90
4,False,2,119,-90
4,False,2,120,-90
4,False,2,121,-120
4,False,2,122,-120
4,False,2,123,-90
4,False,2,124,-90
4,False,2,125,-90
4,False,2,126,-90
4,False,2,127,-90
4,False,2,128,-90
4,False,2,129,-90
4,False,2,130,-90
4,False,2,131,-90
4,False,2,132,-90
4,False,2,133,-90
4,False,2,134,-90
4,False,2,135,-90
4,False,2,136,-90
4,False,2,137,-90
4,False,2,138,-90
4,False,2,139,-90
4,False,2,140,-90
4,False,2,141,-90
4,False,2,142,-90
4,False,2,143,-90
4,False,2,144,-90
4,False,2,145,-90
4,False,2,146,-90
4,False,2,147,-110
4,False,2,148,-90
4,False,2,149,-120
4,False,2,150,-90
4,False,2,151,-120
4,False,2,152,-90
4,False,2,153,-120
4,False,2,154,-90
4,False,2,155,-120
4,False,2,156,-90
4,False,2,157,-120
4,False,2,158,-90
4,False,2,159,-120
4,False,2,160,-90
4,False,2,161,-120
4,False,2,162,-90
4,False,2,163,-120
4,False,2,164,-90
4,False,2,165,-120
4,False,2,166,-90
4,False,2,167,-120
4,False,2,168,-90
4,False,2,169,-90
4,False,2,170,-90
4,False,2,171,-90
4,False,2,172,-90
4,False,2,173,-90
4,False,2,174,-90
4,False,2,175,-90
4,False,2,176,-90
4,False,2,177,-90
4,False,2,178,-90
4,False,2,179,-90
4,False,2,180,-90
4,False,2,181,-90
4,False,2,182,-90
4,False,2,183,-90
4,False,2,184,-90
4,False,2,185,-90
4,False,2,186,-90
4,False,2,187,-90
4,False,2,188,-90
4,False,2,189,-90
4,False,2,190,-90
4,False,2,191,-90
4,False,2,192,-90
4,False,2,193,-90
4,False,2,194,-80
4,False,2,195,-80
4,False,2,196,-90
4,False,2,197,-120
4,False,2,198,-90
4,False,2,199,-120
4,False,2,200,-90
4,False,2,201,-120
4,False,2,202,-90
4,False,2,203,-120
4,False,2,204,-90
